發票年月,縣市,縣市代號,行業別,載具類別,電子發票張數,電子發票金額
2014/2/1,南投縣,M,餐飲業,使用載具,22,3376
2014/2/1,南投縣,M,飲料製造業,使用載具,2,688
2014/2/1,南投縣,M,電信業,使用載具,11991,3655369
2014/2/1,南投縣,M,零售業,使用載具,243110,50529284
2014/2/1,南投縣,M,陸上運輸業,使用載具,8715,1428448
2014/2/1,南投縣,M,運動、娛樂及休閒服務業,使用載具,4,85
2014/2/1,南投縣,M,批發業,使用載具,3268,10010707
2014/2/1,南投縣,M,影片服務、聲音錄製及音樂出版業,使用載具,10587,16848508
2014/2/1,南投縣,M,專門設計服務業,使用載具,38,2259
2014/2/1,南投縣,M,化學材料製造業,使用載具,255,990190
2014/2/1,南投縣,M,不動產經營及相關服務業,使用載具,1212,131175
2014/2/1,苗栗縣,K,餐飲業,使用載具,8,2110
2014/2/1,苗栗縣,K,飲料製造業,使用載具,4,1935
2014/2/1,苗栗縣,K,電信業,使用載具,19331,9399498
2014/2/1,苗栗縣,K,零售業,使用載具,263438,52248722
2014/2/1,苗栗縣,K,陸上運輸業,使用載具,2437,435370
2014/2/1,苗栗縣,K,運動、娛樂及休閒服務業,使用載具,200,11897
2014/2/1,苗栗縣,K,批發業,使用載具,1672,2579243
2014/2/1,苗栗縣,K,傳播及節目播送業,使用載具,31423,42883705
2014/2/1,苗栗縣,K,個人及家庭用品維修業,使用載具,65,57282
2014/2/1,臺中市,B,餐飲業,使用載具,14278,4561694
2014/2/1,臺中市,B,電腦系統設計服務業,使用載具,1,930
2014/2/1,臺中市,B,電信業,使用載具,90620,50102666
2014/2/1,臺中市,B,零售業,使用載具,1831071,628542382
2014/2/1,臺中市,B,陸上運輸業,使用載具,2669,408653
2014/2/1,臺中市,B,郵政及快遞業,使用載具,4886,761782
2014/2/1,臺中市,B,運輸輔助業,使用載具,10209,1529645
2014/2/1,臺中市,B,運動、娛樂及休閒服務業,使用載具,783,52243
2014/2/1,臺中市,B,資料處理及資訊供應服務業,使用載具,389,308373
2014/2/1,臺中市,B,租賃業,使用載具,1,2090
2014/2/1,臺中市,B,石油及煤製品製造業,使用載具,71,31322
2014/2/1,臺中市,B,批發業,使用載具,38125,34395311
2014/2/1,臺中市,B,影片服務、聲音錄製及音樂出版業,使用載具,82,3680
2014/2/1,臺中市,B,專門營造業,使用載具,944,5789052
2014/2/1,臺中市,B,印刷及資料儲存媒體複製業,使用載具,37,29047
2014/2/1,臺中市,B,化學製品製造業,使用載具,68,1241030
2014/2/1,臺中市,B,其他製造業,使用載具,1208,1518169
2014/2/1,臺中市,B,傳播及節目播送業,使用載具,130919,178607858
2014/2/1,臺中市,B,個人及家庭用品維修業,使用載具,11,24764
2014/2/1,高雄市,E,餐飲業,無載具,119659,17972761
2014/2/1,高雄市,E,電信業,無載具,24801,56611838
2014/2/1,高雄市,E,零售業,無載具,27908869,5862812054
2014/2/1,高雄市,E,陸上運輸業,無載具,16122,3409972
2014/2/1,高雄市,E,醫療保健服務業,無載具,5107,8261998
2014/2/1,高雄市,E,郵政及快遞業,無載具,11020,3036593
2014/2/1,高雄市,E,運輸輔助業,無載具,3411,998999
2014/2/1,高雄市,E,運動、娛樂及休閒服務業,無載具,14472,27682504
2014/2/1,高雄市,E,證券期貨及其他金融業,無載具,142,3480352
2014/2/1,高雄市,E,航空運輸業,無載具,78,42300
2014/2/1,高雄市,E,租賃業,無載具,1715,7362506
2014/2/1,高雄市,E,機械設備製造業,無載具,3029,9611503
2014/2/1,高雄市,E,業務及辦公室支援服務業,無載具,956,2356466
2014/2/1,高雄市,E,批發業,無載具,462021,196885440
2014/2/1,高雄市,E,成衣及服飾品製造業,無載具,455,894104
2014/2/1,高雄市,E,影片服務、聲音錄製及音樂出版業,無載具,958,40340
2014/2/1,高雄市,E,建築、工程服務及技術檢測、分析服務業,無載具,3491,2931809
2014/2/1,高雄市,E,基本金屬製造業,無載具,1216,817153
2014/2/1,高雄市,E,化學製品製造業,無載具,1518,2657670
2014/2/1,高雄市,E,化學材料製造業,無載具,47,17160
2014/2/1,高雄市,E,傳播及節目播送業,無載具,8527,18507775
2014/2/1,高雄市,E,個人及家庭用品維修業,無載具,3985,25297075
2014/2/1,高雄市,E,企業總管理機構及管理顧問業,無載具,10,12970
2014/2/1,高雄市,E,不動產開發業,無載具,20999,13196404
2014/2/1,臺北市,A,餐飲業,無載具,1194141,363278210
2014/2/1,臺北市,A,飲料製造業,無載具,3847,2338183
2014/2/1,臺北市,A,食品製造業,無載具,33782,36434782
2014/2/1,臺北市,A,電腦系統設計服務業,無載具,27127,56761440
2014/2/1,臺北市,A,電力及燃氣供應業,無載具,3,605
2014/2/1,臺北市,A,電信業,無載具,55269,80503641
2014/2/1,臺北市,A,零售業,無載具,40422530,12729241680
2014/2/1,臺北市,A,陸上運輸業,無載具,12213,2616822
2014/2/1,臺北市,A,金融中介業,無載具,81038,11452115
2014/2/1,臺北市,A,郵政及快遞業,無載具,2213,461215
2014/2/1,臺北市,A,運輸輔助業,無載具,55492,29810131
2014/2/1,臺北市,A,運動、娛樂及休閒服務業,無載具,66360,205708331
2014/2/1,臺北市,A,資料處理及資訊供應服務業,無載具,635941,877953838
2014/2/1,臺北市,A,證券期貨及其他金融業,無載具,233263,171483307
2014/2/1,臺北市,A,航空運輸業,無載具,1597,8160055
2014/2/1,臺北市,A,租賃業,無載具,4027,20337972
2014/2/1,臺北市,A,石油及煤製品製造業,無載具,96016,52538387
2014/2/1,臺北市,A,汽車及其零件製造業,無載具,89,487032
2014/2/1,臺北市,A,污染整治業,無載具,50495,25081921
2014/2/1,臺北市,A,未分類其他服務業,無載具,4816,98961700
2014/2/1,臺北市,A,批發業,無載具,1278838,789300874
2014/2/1,臺北市,A,影片服務、聲音錄製及音樂出版業,無載具,333646,680577298
2014/2/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,無載具,885,8357569
2014/2/1,臺北市,A,廣告業及市場研究業,無載具,4596,4534806
2014/2/1,臺北市,A,廢棄物清除、處理及資源回收業,無載具,141171,66728317
2014/2/1,臺北市,A,專門設計服務業,無載具,23,89178
2014/2/1,臺北市,A,專門營造業,無載具,2750,5497527
2014/2/1,臺北市,A,創作及藝術表演業,無載具,617,280175
2014/2/1,臺北市,A,出版業,無載具,26448,105445861
2014/2/1,臺北市,A,其他專業、科學及技術服務業,無載具,186,2782385
2014/2/1,臺北市,A,傳播及節目播送業,無載具,20523,31453357
2014/2/1,臺北市,A,個人及家庭用品維修業,無載具,3364,40780324
2014/2/1,臺北市,A,保險業,無載具,25,942920
2014/2/1,臺北市,A,住宿服務業,無載具,13081,60119278
2014/2/1,臺北市,A,企業總管理機構及管理顧問業,無載具,4776,7222934
2014/2/1,臺北市,A,不動產開發業,無載具,583350,1255707488
2014/2/1,澎湖縣,X,餐飲業,無載具,4353,824271
2014/2/1,澎湖縣,X,電信業,無載具,205,101845
2014/2/1,澎湖縣,X,零售業,無載具,640385,124435875
2014/2/1,澎湖縣,X,陸上運輸業,無載具,346,118871
2014/2/1,澎湖縣,X,石油及天然氣礦業,無載具,3431,873163
2014/2/1,澎湖縣,X,批發業,無載具,3639,2065753
2014/2/1,臺東縣,V,餐飲業,無載具,13674,2281507
2014/2/1,臺東縣,V,電腦、電子產品及光學製品製造業,無載具,440,1002235
2014/2/1,臺東縣,V,電信業,無載具,1903,3667535
2014/2/1,臺東縣,V,零售業,無載具,1917288,352146498
2014/2/1,臺東縣,V,郵政及快遞業,無載具,3629,817732
2014/2/1,臺東縣,V,運動、娛樂及休閒服務業,無載具,2357,5590213
2014/2/1,臺東縣,V,租賃業,無載具,445,1467521
2014/2/1,臺東縣,V,批發業,無載具,339986,757559796
2014/2/1,臺東縣,V,成衣及服飾品製造業,無載具,179,543984
2014/2/1,臺東縣,V,其他製造業,無載具,35,3464580
2014/2/1,臺東縣,V,倉儲業,無載具,58026,34711695
2014/2/1,屏東縣,T,餐飲業,無載具,11206,1675285
2014/2/1,屏東縣,T,飲料製造業,無載具,3209,3068498
2014/2/1,屏東縣,T,電力及燃氣供應業,無載具,37144,9388934
2014/2/1,屏東縣,T,電信業,無載具,4106,8304677
2014/2/1,屏東縣,T,零售業,無載具,7126635,1595284555
2014/2/1,屏東縣,T,陸上運輸業,無載具,7204,1749059
2014/2/1,屏東縣,T,郵政及快遞業,無載具,1463,421034
2014/2/1,屏東縣,T,研究發展服務業,無載具,94,28527610
2014/2/1,屏東縣,T,石油及煤製品製造業,無載具,60249,26759272
2014/2/1,屏東縣,T,機械設備製造業,無載具,229,708221
2014/2/1,屏東縣,T,業務及辦公室支援服務業,無載具,80,203969
2014/2/1,屏東縣,T,批發業,無載具,57194,37640293
2014/2/1,屏東縣,T,化學製品製造業,無載具,20,26366
2014/2/1,屏東縣,T,傳播及節目播送業,無載具,10,16142
2014/2/1,屏東縣,T,個人及家庭用品維修業,無載具,18132,18487199
2014/2/1,嘉義縣,Q,餐飲業,無載具,19205,3259296
2014/2/1,嘉義縣,Q,非金屬礦物製品製造業,無載具,7,2846
2014/2/1,嘉義縣,Q,電信業,無載具,1325,2850266
2014/2/1,嘉義縣,Q,零售業,無載具,3470819,756815916
2014/2/1,嘉義縣,Q,陸上運輸業,無載具,1698,659030
2014/2/1,嘉義縣,Q,郵政及快遞業,無載具,842,269742
2014/2/1,嘉義縣,Q,租賃業,無載具,332,867851
2014/2/1,嘉義縣,Q,業務及辦公室支援服務業,無載具,505,1188748
2014/2/1,嘉義縣,Q,批發業,無載具,6468,4456318
2014/2/1,嘉義縣,Q,化學材料製造業,無載具,1,442
2014/2/1,嘉義縣,Q,其他運輸工具及其零件製造業,無載具,236,726840
2014/2/1,嘉義縣,Q,傳播及節目播送業,無載具,9317,28315454
2014/2/1,嘉義市,I,餐飲業,無載具,14691,2456208
2014/2/1,嘉義市,I,電信業,無載具,7034,15544170
2014/2/1,嘉義市,I,零售業,無載具,2959813,727301929
2014/2/1,嘉義市,I,陸上運輸業,無載具,2660,585316
2014/2/1,嘉義市,I,郵政及快遞業,無載具,1979,450246
2014/2/1,嘉義市,I,運動、娛樂及休閒服務業,無載具,6169,10755634
2014/2/1,嘉義市,I,租賃業,無載具,152,584993
2014/2/1,嘉義市,I,批發業,無載具,17072,22272599
2014/2/1,嘉義市,I,廣告業及市場研究業,無載具,1181,31380637
2014/2/1,嘉義市,I,專門設計服務業,無載具,6515,10468687
2014/2/1,嘉義市,I,傳播及節目播送業,無載具,12733,35151929
2014/2/1,臺南市,D,餐飲業,無載具,94080,13281965
2014/2/1,臺南市,D,飲料製造業,無載具,5544,3202459
2014/2/1,臺南市,D,食品製造業,無載具,369,1588834
2014/2/1,臺南市,D,電信業,無載具,22731,54647310
2014/2/1,臺南市,D,零售業,無載具,19592702,5231042116
2014/2/1,臺南市,D,陸上運輸業,無載具,16139,3601096
2014/2/1,臺南市,D,郵政及快遞業,無載具,3289,762223
2014/2/1,臺南市,D,運輸輔助業,無載具,794,211132
2014/2/1,臺南市,D,運動、娛樂及休閒服務業,無載具,11793,20973702
2014/2/1,臺南市,D,資料處理及資訊供應服務業,無載具,7136,1768844
2014/2/1,臺南市,D,紡織業,無載具,872,1694071
2014/2/1,臺南市,D,租賃業,無載具,1177,3528940
2014/2/1,臺南市,D,業務及辦公室支援服務業,無載具,12,1049565
2014/2/1,臺南市,D,批發業,無載具,596916,313739157
2014/2/1,臺南市,D,影片服務、聲音錄製及音樂出版業,無載具,122,5400
2014/2/1,臺南市,D,其他製造業,無載具,2803,3970191
2014/2/1,臺南市,D,傳播及節目播送業,無載具,2482,4769594
2014/2/1,臺南市,D,個人及家庭用品維修業,無載具,34596,14226322
2014/2/1,臺南市,D,人力仲介及供應業,無載具,34026,3326935
2014/2/1,臺南市,D,不動產經營及相關服務業,無載具,139,259771
2014/2/1,連江縣,Z,電信業,無載具,65,28816
2014/2/1,連江縣,Z,零售業,無載具,104513,14424006
2014/2/1,金門縣,W,餐飲業,無載具,8027,1430376
2014/2/1,金門縣,W,電信業,無載具,778,1762585
2014/2/1,金門縣,W,零售業,無載具,398214,78154840
2014/2/1,金門縣,W,資料處理及資訊供應服務業,無載具,554,377405
2014/2/1,花蓮縣,U,餐飲業,無載具,6483,1172466
2014/2/1,花蓮縣,U,飲料製造業,無載具,6667,4969487
2014/2/1,花蓮縣,U,電信業,無載具,2965,5747448
2014/2/1,花蓮縣,U,零售業,無載具,3138108,729145927
2014/2/1,花蓮縣,U,陸上運輸業,無載具,5952,1238085
2014/2/1,花蓮縣,U,運動、娛樂及休閒服務業,無載具,6090,13695159
2014/2/1,花蓮縣,U,租賃業,無載具,818,2836674
2014/2/1,花蓮縣,U,石油及煤製品製造業,無載具,23623,11854891
2014/2/1,花蓮縣,U,批發業,無載具,16658,16305188
2014/2/1,新竹市,O,餐飲業,無載具,51259,8124005
2014/2/1,新竹市,O,電信業,無載具,5603,10154235
2014/2/1,新竹市,O,零售業,無載具,7160076,2213180545
2014/2/1,新竹市,O,陸上運輸業,無載具,4911,891153
2014/2/1,新竹市,O,郵政及快遞業,無載具,2066,427084
2014/2/1,新竹市,O,運動、娛樂及休閒服務業,無載具,5940,14243692
2014/2/1,新竹市,O,租賃業,無載具,248,999689
2014/2/1,新竹市,O,石油及煤製品製造業,無載具,210255,101000937
2014/2/1,新竹市,O,批發業,無載具,84185,44317027
2014/2/1,新竹市,O,影片服務、聲音錄製及音樂出版業,無載具,960,41960
2014/2/1,新竹市,O,專門設計服務業,無載具,35893,48997864
2014/2/1,新竹市,O,傳播及節目播送業,無載具,9,11906
2014/2/1,新竹縣,J,餐飲業,無載具,55125,10761813
2014/2/1,新竹縣,J,電信業,無載具,7436,12748747
2014/2/1,新竹縣,J,零售業,無載具,5889403,1188482511
2014/2/1,新竹縣,J,陸上運輸業,無載具,2663,568162
2014/2/1,新竹縣,J,運輸輔助業,無載具,772,188220
2014/2/1,新竹縣,J,租賃業,無載具,150,595160
2014/2/1,新竹縣,J,石油及煤製品製造業,無載具,39830,20055601
2014/2/1,新竹縣,J,批發業,無載具,60470,44890050
2014/2/1,新竹縣,J,傳播及節目播送業,無載具,17276,30948192
2014/2/1,新竹縣,J,人力仲介及供應業,無載具,31016,3278341
2014/2/1,桃園市,H,餐飲業,無載具,444246,353406536
2014/2/1,桃園市,H,食品製造業,無載具,81287,60884305
2014/2/1,桃園市,H,非金屬礦物製品製造業,無載具,1658,3093356
2014/2/1,桃園市,H,電腦系統設計服務業,無載具,4954,5793677
2014/2/1,桃園市,H,電腦、電子產品及光學製品製造業,無載具,1466,2360283
2014/2/1,桃園市,H,電子零組件製造業,無載具,114,101214
2014/2/1,桃園市,H,電信業,無載具,23825,40544411
2014/2/1,桃園市,H,零售業,無載具,25074848,5102701791
2014/2/1,桃園市,H,陸上運輸業,無載具,5267,1203646
2014/2/1,桃園市,H,郵政及快遞業,無載具,2049,475745
2014/2/1,桃園市,H,運輸輔助業,無載具,7160,20683295
2014/2/1,桃園市,H,運動、娛樂及休閒服務業,無載具,26990,65106856
2014/2/1,桃園市,H,資料處理及資訊供應服務業,無載具,310,595749
2014/2/1,桃園市,H,航空運輸業,無載具,2116,889426401
2014/2/1,桃園市,H,租賃業,無載具,1297,5679288
2014/2/1,桃園市,H,業務及辦公室支援服務業,無載具,1000,2392882
2014/2/1,桃園市,H,批發業,無載具,554733,462372070
2014/2/1,桃園市,H,建築、工程服務及技術檢測、分析服務業,無載具,856,12915911
2014/2/1,桃園市,H,專門設計服務業,無載具,39871,56645285
2014/2/1,桃園市,H,專門營造業,無載具,36473,44589152
2014/2/1,桃園市,H,印刷及資料儲存媒體複製業,無載具,15,7012
2014/2/1,桃園市,H,其他專業、科學及技術服務業,無載具,21243,2040223
2014/2/1,桃園市,H,傳播及節目播送業,無載具,48852,68583785
2014/2/1,桃園市,H,個人及家庭用品維修業,無載具,13947,47849948
2014/2/1,桃園市,H,倉儲業,無載具,874,235893
2014/2/1,桃園市,H,人力仲介及供應業,無載具,54481,5363574
2014/2/1,宜蘭縣,G,餐飲業,無載具,11125,1795153
2014/2/1,宜蘭縣,G,飲料製造業,無載具,11402,9358544
2014/2/1,宜蘭縣,G,電信業,無載具,599,280086
2014/2/1,宜蘭縣,G,零售業,無載具,4056006,871291674
2014/2/1,宜蘭縣,G,陸上運輸業,無載具,944,195261
2014/2/1,宜蘭縣,G,郵政及快遞業,無載具,2392,522669
2014/2/1,宜蘭縣,G,運輸輔助業,無載具,41,95967
2014/2/1,宜蘭縣,G,運動、娛樂及休閒服務業,無載具,2499,4696582
2014/2/1,宜蘭縣,G,紡織業,無載具,2,500
2014/2/1,宜蘭縣,G,批發業,無載具,20986,16513005
2014/2/1,宜蘭縣,G,化學材料製造業,無載具,61,15317
2014/2/1,宜蘭縣,G,傳播及節目播送業,無載具,15,16336
2014/2/1,宜蘭縣,G,個人及家庭用品維修業,無載具,1894,2614688
2014/2/1,宜蘭縣,G,人力仲介及供應業,無載具,16759,1658079
2014/2/1,新北市,F,餐飲業,無載具,395559,62061620
2014/2/1,新北市,F,飲料製造業,無載具,281,428801
2014/2/1,新北市,F,非金屬礦物製品製造業,無載具,2311,3854684
2014/2/1,新北市,F,電腦系統設計服務業,無載具,224,144563
2014/2/1,新北市,F,電腦、電子產品及光學製品製造業,無載具,2426,4649206
2014/2/1,新北市,F,電子零組件製造業,無載具,4,1404
2014/2/1,新北市,F,電力設備製造業,無載具,5084,14863544
2014/2/1,新北市,F,電信業,無載具,22585,48281959
2014/2/1,新北市,F,零售業,無載具,45030263,7821834977
2014/2/1,新北市,F,陸上運輸業,無載具,25774,13246700
2014/2/1,新北市,F,郵政及快遞業,無載具,2232,504773
2014/2/1,新北市,F,運輸輔助業,無載具,1121,943732
2014/2/1,新北市,F,運動、娛樂及休閒服務業,無載具,50108,127914374
2014/2/1,新北市,F,資料處理及資訊供應服務業,無載具,201679,105111592
2014/2/1,新北市,F,紡織業,無載具,91,169247
2014/2/1,新北市,F,租賃業,無載具,1956,6244778
2014/2/1,新北市,F,石油及煤製品製造業,無載具,369665,177650632
2014/2/1,新北市,F,石油及天然氣礦業,無載具,269469,121294568
2014/2/1,新北市,F,機械設備製造業,無載具,1879,3582443
2014/2/1,新北市,F,業務及辦公室支援服務業,無載具,9330,2639115
2014/2/1,新北市,F,批發業,無載具,1704584,770934161
2014/2/1,新北市,F,成衣及服飾品製造業,無載具,718,1242382
2014/2/1,新北市,F,影片服務、聲音錄製及音樂出版業,無載具,950,39460
2014/2/1,新北市,F,建築、工程服務及技術檢測、分析服務業,無載具,14548,15053544
